book_id,isbn,bookId,author_id,book_type,type_id,book_name,author_name,introduction,total_r,weekly_r,words_count,logo,score
17735,zh1293051,1293051,55420722,奇闻轶事,9,人间异事：冥界传说,苏州丶,"中元节的午夜公交车，诡异的司机和乘客，江南大学的校花，乱葬岗的巨大黑洞，这一切都为一个巨大的阴谋开始拉开序幕。
传承了上千年家族的继承人早早的来到江宁市隐姓埋名，背负着家族使命要斩断黄泉之路，却无意中和种下冥王契约的少女展开了羁绊……",0.0,0.0,61000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3252801853,2276166793&fm=179&app=35&f=JPEG?w=267&h=356&s=9787914E0B238AD82D79BFAE0300801E",5.3
18435,zh907133,907133,1185346,科幻,10,大唐无双之天下大势,知白,一个NPC的觉醒把游戏玩家拉进了隋末乱世，亲眼见证亲身参与，乱入进了时代洪流中的玩家，被破天机的道人指引，与历史人物对对碰......,11000.0,0.0,63000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1228557605,2422340047&fm=179&app=35&f=JPEG?w=240&h=320&s=8CD06085CCC064DE4D8538FB03009010",6.1
16673,zh1328112,1328112,48572199,玄幻,2,赤焰焚天录,黄河六号,他有仇必报，明如月用卑鄙的手段骗走灵玉，还差点要了他的命，他就以更加卑劣的手段复仇。他知恩图报，古玉棠救了他的性命，他不仅竭尽全力扶持古玉棠上位，还灭了死对头顾家。他扶危济困，打抱不平；同时也拦路抢劫，趁人之危。这里没有一见钟情，也没有卿卿我我，只有火烧的沙场，血染的天下。,0.0,0.0,63000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1173101582,2612686997&fm=179&app=35&f=JPEG?w=267&h=356&s=356546A690CEE4FF08971D780300501A",5.4
18939,zh1288244,1288244,53958533,科幻,10,全球冰封：昔日女神给我当舔狗！,吃不吃苦瓜,"全球冰封过后，丧尸爆发，物资匮乏下，最可怕的不是丧尸，而是人心！
楚天被女友和兄弟联手背叛，重生一世，他要好好活下去，更要复仇！
建造安全屋，囤物资，枪支弹药，军工级别装甲车，召集靠谱人手，为了活下去不择手段！",4.0,0.0,64000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3305992580,254866416&fm=179&app=35&f=JPEG?w=267&h=356&s=6AB200C702B585CC00B2BEB603005015",5.4
17423,zh1322319,1322319,54119418,都市,11,全球游戏化，我提前开启内测服,青天白梦,神启游戏入侵现实，全球开启游戏化时代。陆泽重生到全球游戏化开始之前，根据上一世的记忆，提前成为内测玩家，获得了sss级天赋无尽掠夺！每次攻击敌人，都能够从敌人的身上掠夺到基础属性。【掠夺力量+100】【掠夺速度+100】……随着时间推移，游戏逐渐的入侵现实，越来越多的副本和怪物出现在现实之中。陆泽早已成为六边形战士。陆泽：小怪们，我早已等候多时了。,0.0,0.0,64000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=714625145,3362784461&fm=179&app=35&f=JPEG?w=267&h=356&s=F860228C46E4B6FA00299E8403009086",6.1
17712,zh1283055,1283055,49574157,奇闻轶事,9,从精神病院开始杀道成神,喜欢穿黑色衣服,"入眼所见的世界狰狞怪异
耳边传来的嘶吼恶毒刺耳
我所做的行为血腥残暴",0.0,0.0,66000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1782401352,3380571727&fm=179&app=35&f=JPEG?w=267&h=356&s=8DF07184B45625ED440534800300B092",8.1
17992,zh1335997,1335997,54340085,仙侠,4,开局表白高冷师妹，你竟说她是魔教圣女？,鱼不划水,【三无爽文+多女主+恋爱日常+暧昧+搞笑轻松+抽象系统】李灵安身为正气宗弟子，表白却意外选中潜伏宗内的魔教圣女，这一切都是由于抽象系统的任务：【请宿主在一分钟内选择一位女修表白，任务成功即可拥有纯阳道体，成为正气宗圣子！】搏一搏，单车变摩托，即将被逐出师门的李灵安豁出去了，对外门女天才楚寒霜表白。李灵安：“楚师妹，我倾慕你许久，可否与我结为道侣？”楚寒霜：“你喜欢我什么？”李灵安：“你是个天才。”楚寒霜：“我不信。”李灵安：“好吧，其实我是馋你身子，我**”外门弟子：“不摇碧莲！”【任务完成，系统奖励传说级体质：纯阳道体，可被正气宗奉为圣子！】········众所周知，纯阳道体=极品炉鼎！当天夜里，李灵安被楚寒霜绑走，没想到师妹竟然是潜伏在正气宗的魔教圣女！楚寒霜：“李灵安，你不是馋我身子吗？现在我让你碰，你敢碰吗？”李灵安：“如果这是主人的命令的话，也不是不行........“楚寒霜：”？？！”魔教众人：“本以为我们已经够不择手段了，没想到这厮更不摇碧莲，快把他收入门下！”,0.0,0.0,66000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3063203459,3671103163&fm=179&app=35&f=JPEG?w=267&h=356&s=A68C954FD853E9FFD8A805B503009001",7.0
16681,zh1325974,1325974,33470713,游戏,8,网游之万神之主,八零五,对颓废大学生陈烛而言，所谓游戏梦，不过是逃避残酷现实的借口。但随着《万神殿》这款游戏公测，一枚扳指的落袋，让命途的轨迹悄然改变。恩图索大陆的守护者啊，当业火融化冰封王座，灾难与使命同时降临。必须要——团结一致！,0.0,0.0,67000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=2941630795,2861216652&fm=179&app=35&f=JPEG?w=267&h=356&s=BE344C868E7005AD5D1E206B0300D01A",5.2
16472,zh1331590,1331590,50510693,仙侠,4,神弃,写什么写都别写了,这世上，还有什么是不可能的？“古秋，你去死吧。”我是谁？“我呀，是被族人所不齿，被天下所唾弃的存在，现在崇高的地位还是因为爹爹呢……我终究……是个祸星吧……”我在哪？“神啊……那是一个遥不可及的存在，或者说，这个世界根本没有神。”……“哈哈！真男人从不回头看爆炸！”“傻逼！你TM把自己人炸了！”……究竟谁是棋子，谁是掌棋人，一切都将会浮出水面。,35.0,0.0,68000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=766144413,2843652287&fm=179&app=35&f=JPEG?w=189&h=272&s=7CB3229E626D8AFF04F233910300908C",6.4
16472,zh1331590,1331590,50510693,仙侠,4,神弃,写什么写都别写了,"这世上，还有什么是不可能的？
“古秋，你去死吧。”
我是谁？
“我呀，是被族人所不齿，被天下所唾弃的存在，现在崇高的地位还是因为爹爹呢……我终究……是个祸星吧……”
我在哪？
“神啊……那是一个遥不可及的存在，或者说，这个世界根本没有神。”
……
“哈哈！真男人从不回头看爆炸！”
“傻逼！你TM把自己人炸了！”
……
究竟谁是棋子，谁是掌棋人，一切都将会浮出水面。",35.0,0.0,68000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=766144413,2843652287&fm=179&app=35&f=JPEG?w=189&h=272&s=7CB3229E626D8AFF04F233910300908C",6.4
16542,zh1322438,1322438,54266804,都市,11,能刷熟练度？我直接肝到无敌！,觉龙,爹死娘失踪，妹妹还病重，天崩开局的云天只能靠着加点系统疯狂刷熟练度。从一拳能够打碎石头的大力士，刷到力大无穷的天生神力！从只能防住普通拳脚的一身老茧，刷到刀枪不入的磐石！一步步刷出自己的远大前程！,3.0,0.0,68000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3917683112,365378364&fm=179&app=35&f=JPEG?w=267&h=356&s=6DD9718C0142A7ED50218C9C03005093",5.6
17821,zh1331194,1331194,56447039,科幻,10,脱水进化，我开启了新的纪元,摸雨的人,科幻书里的三体人为何会向脱水进化？翻开铁皮书，你将得到答案。我是方文，当世界都在积水时，我已率先脱水。当世界发现积水是一个骗局时，我已脱水成圣。【人类已出现第一步进化圆满者，开启进化游戏第二阶段】这一刻，我看见了诸天万界，果然，水才是生命之源！不对，我们都错了，水是诡异之源！,10.0,0.0,69000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2510063602,4225126971&fm=179&app=35&f=JPEG?w=267&h=356&s=DB51608CC28004FC0D3721C80300C09A",5.6
17821,zh1331194,1331194,56447039,科幻,10,脱水进化，我开启了新的纪元,摸雨的人,"科幻书里的三体人为何会向脱水进化？翻开铁皮书，你将得到答案。
我是方文，当世界都在积水时，我已率先脱水。
当世界发现积水是一个骗局时，我已脱水成圣。
【人类已出现第一步进化圆满者，开启进化游戏第二阶段】
这一刻，我看见了诸天万界，果然，水才是生命之源！
不对，我们都错了，水是诡异之源！",10.0,0.0,69000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2510063602,4225126971&fm=179&app=35&f=JPEG?w=267&h=356&s=DB51608CC28004FC0D3721C80300C09A",5.6
19840,zh1331715,1331715,7941622,都市,11,校花当舔狗，我只想修仙,落雨辰,——我叫楚惊月，意外得到了一本只有我自己能看见的笔记，只要每天按照笔记上显示的内容去做，就能得到神秘奖励，以及提升武道修为，凭借笔记我轻松成为洛城第一天骄，直到一个叫洛南的名字出现在笔记上……——我叫洛南，拼搏半生好不容易财务自由，还没来得及躺平享受就嗝屁，好在穿越到了修仙世界，成为一名天赋异禀的修仙者，百年不到便举世无敌！可惜无敌之后是无尽空虚，我发现自己还是忘不掉故乡地球，忘不掉亲人朋友，忘不掉会所嫩……咳咳，所以我决定要不惜一切代价重返地球！没想到，在舍弃了仙帝之体和一身修为后寻找到的世界并不是故乡地球，而是一个名为蓝星的世界，这里虽然也有科技，但武道昌盛，而且还要面临来自星空中的未知威胁！我夺舍了一个跟我同名同姓同样帅，却自杀的家伙，决定用这具身体努力修炼，早日返回地球，可学校里一个叫楚惊月的女人却莫名成了我的舔狗，想乱我道心？绝对不……不要舔了！嘶——那里不可以！,496.0,40.0,70000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2826068378,3551942457&fm=179&app=35&f=JPEG?w=267&h=356&s=E9609F50110748FF2E8DE8C30300A0A2",5.4
19840,zh1331715,1331715,7941622,都市,11,校花当舔狗，我只想修仙,落雨辰,"——我叫楚惊月，意外得到了一本只有我自己能看见的笔记，只要每天按照笔记上显示的内容去做，就能得到神秘奖励，以及提升武道修为，凭借笔记我轻松成为洛城第一天骄，直到一个叫洛南的名字出现在笔记上……
——我叫洛南，拼搏半生好不容易财务自由，还没来得及躺平享受就嗝屁，好在穿越到了修仙世界，成为一名天赋异禀的修仙者，百年不到便举世无敌！
可惜无敌之后是无尽空虚，我发现自己还是忘不掉故乡地球，忘不掉亲人朋友，忘不掉会所嫩……咳咳，所以我决定要不惜一切代价重返地球！
没想到，在舍弃了仙帝之体和一身修为后寻找到的世界并不是故乡地球，而是一个名为蓝星的世界，这里虽然也有科技，但武道昌盛，而且还要面临来自星空中的未知威胁！
我夺舍了一个跟我同名同姓同样帅，却自杀的家伙，决定用这具身体努力修炼，早日返回地球，可学校里一个叫楚惊月的女人却莫名成了我的舔狗，想乱我道心？绝对不……不要舔了！嘶——那里不可以！",496.0,40.0,70000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2826068378,3551942457&fm=179&app=35&f=JPEG?w=267&h=356&s=E9609F50110748FF2E8DE8C30300A0A2",5.4
20255,zh1276590,1276590,55255147,游戏,8,三国杀之次级联赛群雄逐鹿,风雪眠过冬息,"【电子竞技+三国+卡牌+热血】
“对方手里最少还剩下两张锦囊牌，王煜，你的无懈可击，至关重要，不要轻易打出去，明白了嘛”
“明白”
“晓栋你准备好配合我，先把对面的司马懿击杀”
“明白，让你试试我的火攻”
对手笑到说
“哼，小菜一碟，看我无懈可击”
张贵森一笑，随之对其他说到
“现在对方手里没有，无懈可击了，晓栋准备上减一马，给我把司马懿秒掉”
最终主角团有没有将对手司马懿击杀，请到正文里寻找答案吧！",19.0,0.0,70000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=4119612485,381858155&fm=179&app=35&f=JPEG?w=267&h=356&s=4A924B87DAD045FFD08468BB03001003",5.7
16965,zh1334132,1334132,56385972,玄幻,2,第九天灾,毕竟是蠢才,天地初开，生灵划分六族，对应轮回六道，其中以冥族为最，乃六族中的无冕之王！但在神话时代，人、妖、神、魔、鬼、五族因忌惮冥族的实力，联手斩断了冥族的轮回路，这就导致了冥族无法入轮回，只能依靠“冥祸星”从其他五族中转化冥族。五族为了不让冥族崛起，对冥族进行了六次血洗，冥族因此差点灭族！但世道有轮回，苍天饶过谁，经历六次血洗的冥族，却因为一个少年的出现而改变了一切！陈玄策因一次偶然的机会，受冥祸星传承，化作第九代冥族，赐号玄葬。修冥魂六合诀，铸造无上肉身，徒手撼天地，以身碎日月！天赋神通魂葬之术，可葬生灵，亦可葬天地，乃至轮回都可掩埋！看着眼前五族之人，陈玄策眯着眼，一脸戏谑的问道：“我把你们葬了好不好？”———————笑看五族轮回破，无人敢称第六族！,1.0,0.0,70000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=466331916,288628617&fm=179&app=35&f=JPEG?w=267&h=356&s=FA982D8DD2C340E73A99D18D03003081",5.6
15797,zh1328107,1328107,54264017,都市,11,女帝向我告白，可为何怨气这么大,清辉冬月,（都市高武）（毒舌）（反套路）（贱兮兮）我是苏晗冰，上一世是宇宙级武帝，镇压一片星空，一手寒冰剑法出神入化，无数绝巅强者皆是我门下侍从。最终却不敌星空彼岸的异域文明，悍然自尽自爆投生。如今一身功力虽尽失，不过凭借着武帝意识有信心再次成帝。就在我这么想着的时候，系统来了：定期和弟弟实力作对比，赢了会恢复少许武帝实力，输了就要向对方告白、帮对方洗脚，等各种伴侣行为，完成惩罚同样能恢复实力，未完成会变为凡人，修为不得寸进。哼，我可是武帝，我会输给他？……我是苏泠，孤儿院的孤儿，这一天我突然觉醒了系统，只要让别人产生负面情绪，就可以获得各种奖励。欸对了，我还有个高冷冰山干姐姐，不过近日她好像换了个人，很高冷，还非要给我洗脚，可为什么负面情绪值蹭蹭飞？你不是自愿的吗？,0.0,0.0,70000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3870286041,3588983826&fm=179&app=35&f=JPEG?w=267&h=356&s=C6D2798C94C204FF1A18EC8103007091",5.6
16437,zh1331201,1331201,52806705,都市,11,重生过去：我带着系统追青梅,陈老五,【重生+恋爱日常+青梅竹马+系统+赚钱】“陈殊，你别害羞嘛，腹肌给我摸一会！”“……”“陈殊，你屁股怎么能又软又翘？来，我摸一会儿！”“……”“陈殊，你嘴巴好像有点好亲，咱们嘴一个？”“……”“陈殊，上大学可以谈恋爱吗？”“不可以！”“想和你谈呢？”“噢噢……那行。”——前世，因为一场车祸，陈殊永远的失去了宋晚之，彼时他与宋晚之刚领证结婚！这一世，陈殊带着系统回到十年前，他发誓这一次绝对不会让宋晚之受到任何伤害，要给她最美好的爱情和未来！,0.0,0.0,70000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=910559529,1103103582&fm=179&app=35&f=JPEG?w=267&h=356&s=40107D9D540342FD842D5CE703003022",5.6
15862,zh1327048,1327048,41784452,都市,11,国运：只有我知道大夏神明,木子知因心,国运副本降临，每个国家将选取一位神选者历练。进入副本后，神选者需要幻想一位本国神明庇护。神明交战，表现事关各国国运。因大夏历史断层，无人知晓大夏神明传说。两百年来，大夏始终无神庇护。国运崩塌，唯有最后一次机会。这一日，苏离穿越至此，成为了大夏神选者。只有他知道大夏神明！就在各国都想看大夏灭国结果时。苏离唤醒了大夏神明，斩杀国外诸神！,0.0,0.0,73000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2261078010,3228463067&fm=179&app=35&f=JPEG?w=267&h=356&s=CA91598F1A9625EFD434B8E603007011",7.4
16719,zh1326954,1326954,53834828,奇幻,1,时间的诅咒：第五元素的秘密,今天吃了两碗饭,在这个世界里，人们被诅咒缠绕。身为无知的本杰明却拥有解开这一切的关键。他来到这里只有三个目的，女子的协议，掌控第五元素，然后活着回到那个属于自己的世界！,0.0,0.0,75000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=2907317307,3274686869&fm=179&app=35&f=JPEG?w=267&h=356&s=8C7A7987466485ED1C49A10603003091",5.4
16719,zh1326954,1326954,53834828,奇幻,1,时间的诅咒：第五元素的秘密,今天吃了两碗饭,"在这个世界里，人们被诅咒缠绕。
身为无知的本杰明却拥有解开这一切的关键。
他来到这里只有三个目的，女子的协议，掌控第五元素，然后活着回到那个属于自己的世界！",0.0,0.0,75000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=2907317307,3274686869&fm=179&app=35&f=JPEG?w=267&h=356&s=8C7A7987466485ED1C49A10603003091",5.4
16187,zh1322084,1322084,54260056,玄幻,2,仙道游龙,落叶挽不住剑,青城山上，有一小孩儿泛着水灵灵的大眼睛看向树下的老者，手里端着一个比他高出一点的葫芦，左摇右晃的走到老者面前，“爷爷，我刚刚下山，在小县里听到一个说书老头儿在讲龙的故事。”孩童顿了顿，水灵灵的眼睛满是好奇，又问道：“爷爷，啥是龙啊？”靠在树下坐着的布衣老者瞥了孩童一眼，随后看向天上，没有说话。孩童将巨大的葫芦端在地上，小脸红彤彤的，大口大口地喘着气儿，伸出一双洁白稚嫩的小手一根根指头掰着。“龙啊..........”老者抱起地上的葫芦灌了口酒水，目光闪烁，声音沙哑道：“古人云曰∶龙者鳞虫之长。”“其形以蛇，覆鱼鳞，其首若牛，有角焉。”“传言，龙有五爪，名曰：五爪金龙，实则，龙乃九爪。”,62.0,0.0,77000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=2733017390,2149233184&fm=179&app=35&f=JPEG?w=267&h=357&s=9920BD191543EEFC40A4BECB0300F0A7",5.4
